disease_id,disease_name,symptom_id,symptom_name
DIS221,Childhood Asthma,SYM0240,night symptoms
DIS221,Childhood Asthma,SYM0397,exercise intolerance
DIS221,Childhood Asthma,SYM0068,rapid breathing
DIS222,Febrile Seizures,SYM0008,high fever
DIS222,Febrile Seizures,SYM0603,seizure
DIS222,Febrile Seizures,SYM0132,loss of consciousness
DIS222,Febrile Seizures,SYM0604,muscle jerking
DIS222,Febrile Seizures,SYM0045,confusion
DIS222,Febrile Seizures,SYM0605,drowsiness
DIS222,Febrile Seizures,SYM0606,temporary paralysis
DIS223,Kawasaki Disease,SYM0013,prolonged fever
DIS223,Kawasaki Disease,SYM0017,rash
DIS223,Kawasaki Disease,SYM0074,red eyes
DIS223,Kawasaki Disease,SYM0607,red lips
DIS223,Kawasaki Disease,SYM0077,swollen lymph nodes
DIS223,Kawasaki Disease,SYM0608,swollen hands
DIS223,Kawasaki Disease,SYM0609,swollen feet
DIS224,Croup,SYM0610,barking cough
DIS224,Croup,SYM0611,hoarse voice
DIS224,Croup,SYM0612,stridor
DIS224,Croup,SYM0027,fever
DIS224,Croup,SYM0613,difficulty breathing
DIS224,Croup,SYM0001,runny nose
DIS224,Croup,SYM0003,sore throat
DIS225,RSV Infection,SYM0001,runny nose
DIS225,RSV Infection,SYM0006,cough
DIS225,RSV Infection,SYM0027,fever
DIS225,RSV Infection,SYM0396,wheezing
DIS225,RSV Infection,SYM0614,decreased appetite
DIS225,RSV Infection,SYM0174,breathing difficulty
DIS225,RSV Infection,SYM0118,bluish skin
DIS226,Hand Foot Mouth Disease,SYM0027,fever
DIS226,Hand Foot Mouth Disease,SYM0615,sores in mouth
DIS226,Hand Foot Mouth Disease,SYM0616,rash on hands
DIS226,Hand Foot Mouth Disease,SYM0617,rash on feet
DIS226,Hand Foot Mouth Disease,SYM0618,rash on buttocks
DIS226,Hand Foot Mouth Disease,SYM0256,irritability
DIS226,Hand Foot Mouth Disease,SYM0003,sore throat
DIS227,Whooping Cough,SYM0619,severe cough
DIS227,Whooping Cough,SYM0620,whooping sound
DIS227,Whooping Cough,SYM0621,vomiting after cough
DIS227,Whooping Cough,SYM0001,runny nose
DIS227,Whooping Cough,SYM0027,fever
DIS227,Whooping Cough,SYM0010,fatigue
DIS227,Whooping Cough,SYM0613,difficulty breathing
DIS228,Measles,SYM0008,high fever
DIS228,Measles,SYM0006,cough
DIS228,Measles,SYM0001,runny nose
DIS228,Measles,SYM0074,red eyes
DIS228,Measles,SYM0622,koplik spots
DIS228,Measles,SYM0017,rash
DIS228,Measles,SYM0158,sensitivity to light
DIS229,Mumps,SYM0623,swollen salivary glands
DIS229,Mumps,SYM0027,fever
DIS229,Mumps,SYM0007,headache
DIS229,Mumps,SYM0073,muscle aches
DIS229,Mumps,SYM0010,fatigue
DIS229,Mumps,SYM0016,loss of appetite
DIS229,Mumps,SYM0167,pain on chewing
DIS230,Rubella,SYM0017,rash
DIS230,Rubella,SYM0004,mild fever
DIS230,Rubella,SYM0077,swollen lymph nodes
DIS230,Rubella,SYM0003,sore throat
DIS230,Rubella,SYM0001,runny nose
DIS230,Rubella,SYM0074,red eyes
DIS230,Rubella,SYM0025,joint pain
DIS231,Roseola,SYM0008,high fever
DIS231,Roseola,SYM0624,rash after fever breaks
DIS231,Roseola,SYM0256,irritability
DIS231,Roseola,SYM0077,swollen lymph nodes
DIS231,Roseola,SYM0001,runny nose
DIS231,Roseola,SYM0625,puffy eyes
DIS231,Roseola,SYM0626,mild cough
DIS232,Otitis Media,SYM0163,ear pain
DIS232,Otitis Media,SYM0027,fever
DIS232,Otitis Media,SYM0259,hearing loss
DIS232,Otitis Media,SYM0256,irritability
DIS232,Otitis Media,SYM0627,tugging at ear
DIS232,Otitis Media,SYM0628,difficulty sleeping
DIS232,Otitis Media,SYM0530,discharge
DIS233,Intussusception,SYM0014,abdominal pain
DIS233,Intussusception,SYM0629,currant jelly stools
DIS233,Intussusception,SYM0030,vomiting
DIS233,Intussusception,SYM0495,abdominal mass
DIS233,Intussusception,SYM0033,pallor
DIS233,Intussusception,SYM0605,drowsiness
DIS233,Intussusception,SYM0027,fever
DIS234,Tonsillitis,SYM0003,sore throat
DIS234,Tonsillitis,SYM0630,swollen tonsils
DIS234,Tonsillitis,SYM0027,fever
DIS234,Tonsillitis,SYM0181,difficulty swallowing
DIS234,Tonsillitis,SYM0631,bad breath
DIS234,Tonsillitis,SYM0007,headache
DIS234,Tonsillitis,SYM0611,hoarse voice
DIS235,Childhood Obesity,SYM0061,excess weight
DIS235,Childhood Obesity,SYM0010,fatigue
DIS235,Childhood Obesity,SYM0062,breathlessness
DIS235,Childhood Obesity,SYM0025,joint pain
DIS235,Childhood Obesity,SYM0063,snoring
DIS235,Childhood Obesity,SYM0461,excessive sweating
DIS235,Childhood Obesity,SYM0050,depression
DIS236,Attention Deficit Hyperactivity Disorder,SYM0632,inattention
DIS236,Attention Deficit Hyperactivity Disorder,SYM0633,hyperactivity
DIS236,Attention Deficit Hyperactivity Disorder,SYM0634,impulsivity
DIS236,Attention Deficit Hyperactivity Disorder,SYM0411,difficulty concentrating
DIS236,Attention Deficit Hyperactivity Disorder,SYM0635,restlessness
DIS236,Attention Deficit Hyperactivity Disorder,SYM0636,forgetfulness
DIS236,Attention Deficit Hyperactivity Disorder,SYM0637,interrupting others
DIS237,Autism Spectrum Disorder,SYM0638,speech delay
DIS237,Autism Spectrum Disorder,SYM0639,social difficulties
DIS237,Autism Spectrum Disorder,SYM0640,repetitive behaviour
DIS237,Autism Spectrum Disorder,SYM0641,sensory sensitivities
DIS237,Autism Spectrum Disorder,SYM0642,avoids eye contact
DIS237,Autism Spectrum Disorder,SYM0643,rigid routines
DIS237,Autism Spectrum Disorder,SYM0644,intellectual challenges
DIS238,Neonatal Jaundice,SYM0645,yellow skin
DIS238,Neonatal Jaundice,SYM0646,yellow eyes
DIS238,Neonatal Jaundice,SYM0466,poor feeding
DIS238,Neonatal Jaundice,SYM0647,high-pitched cry
DIS238,Neonatal Jaundice,SYM0648,lethargy
DIS238,Neonatal Jaundice,SYM0040,dark urine
DIS238,Neonatal Jaundice,SYM0649,pale stools
DIS239,Failure to Thrive,SYM0119,poor weight gain
DIS239,Failure to Thrive,SYM0650,short stature
DIS239,Failure to Thrive,SYM0651,delayed development
DIS239,Failure to Thrive,SYM0256,irritability
DIS239,Failure to Thrive,SYM0466,poor feeding
DIS239,Failure to Thrive,SYM0010,fatigue
DIS239,Failure to Thrive,SYM0033,pallor
DIS240,Cerebral Malaria,SYM0008,high fever
DIS240,Cerebral Malaria,SYM0131,seizures
DIS240,Cerebral Malaria,SYM0652,coma
DIS240,Cerebral Malaria,SYM0653,impaired consciousness
DIS240,Cerebral Malaria,SYM0378,anaemia
DIS240,Cerebral Malaria,SYM0654,respiratory distress
DIS240,Cerebral Malaria,SYM0655,hypoglycaemia
DIS241,Cataract,SYM0656,cloudy vision
DIS241,Cataract,SYM0083,blurred vision
DIS241,Cataract,SYM0657,poor night vision
DIS241,Cataract,SYM0658,colour fading
DIS241,Cataract,SYM0659,glare sensitivity
DIS241,Cataract,SYM0210,double vision
DIS241,Cataract,SYM0660,frequent prescription changes
DIS242,Glaucoma,SYM0661,gradual vision loss
DIS242,Glaucoma,SYM0662,halos around lights
DIS242,Glaucoma,SYM0024,eye pain
DIS242,Glaucoma,SYM0021,nausea
DIS242,Glaucoma,SYM0083,blurred vision
DIS242,Glaucoma,SYM0663,tunnel vision
DIS242,Glaucoma,SYM0007,headache
DIS243,Age-Related Macular Degeneration,SYM0664,central vision loss
DIS243,Age-Related Macular Degeneration,SYM0665,blurry vision
DIS243,Age-Related Macular Degeneration,SYM0666,straight lines appear wavy
DIS243,Age-Related Macular Degeneration,SYM0667,difficulty recognising faces
DIS243,Age-Related Macular Degeneration,SYM0668,dark or empty areas
DIS243,Age-Related Macular Degeneration,SYM0669,colour dullness
DIS243,Age-Related Macular Degeneration,SYM0670,need for bright light
DIS244,Diabetic Retinopathy,SYM0083,blurred vision
DIS244,Diabetic Retinopathy,SYM0671,floaters
DIS244,Diabetic Retinopathy,SYM0672,dark areas
DIS244,Diabetic Retinopathy,SYM0673,vision fluctuation
DIS244,Diabetic Retinopathy,SYM0674,colour changes
DIS244,Diabetic Retinopathy,SYM0140,vision loss
DIS244,Diabetic Retinopathy,SYM0675,impaired contrast
DIS245,Conjunctivitis,SYM0074,red eyes
DIS245,Conjunctivitis,SYM0530,discharge
DIS245,Conjunctivitis,SYM0284,itching
DIS245,Conjunctivitis,SYM0285,burning
DIS245,Conjunctivitis,SYM0424,watery eyes
DIS245,Conjunctivitis,SYM0676,swollen eyelids
DIS245,Conjunctivitis,SYM0158,sensitivity to light
DIS246,Dry Eye Syndrome,SYM0677,burning eyes
DIS246,Dry Eye Syndrome,SYM0595,stinging
DIS246,Dry Eye Syndrome,SYM0104,redness
DIS246,Dry Eye Syndrome,SYM0083,blurred vision
DIS246,Dry Eye Syndrome,SYM0158,sensitivity to light
DIS246,Dry Eye Syndrome,SYM0424,watery eyes
DIS246,Dry Eye Syndrome,SYM0678,eye fatigue
DIS247,Retinal Detachment,SYM0679,sudden floaters
DIS247,Retinal Detachment,SYM0680,flashes of light
DIS247,Retinal Detachment,SYM0681,shadow in vision
DIS247,Retinal Detachment,SYM0083,blurred vision
DIS247,Retinal Detachment,SYM0682,reduced peripheral vision
DIS247,Retinal Detachment,SYM0683,curtain over vision
DIS247,Retinal Detachment,SYM0140,vision loss
DIS248,Strabismus,SYM0684,misaligned eyes
DIS248,Strabismus,SYM0210,double vision
DIS248,Strabismus,SYM0685,uncoordinated eye movements
DIS248,Strabismus,SYM0686,tilting head
DIS248,Strabismus,SYM0687,squinting
DIS248,Strabismus,SYM0688,poor depth perception
DIS248,Strabismus,SYM0689,amblyopia
DIS249,Amblyopia,SYM0690,poor vision one eye
DIS249,Amblyopia,SYM0687,squinting
DIS249,Amblyopia,SYM0691,head tilting
DIS249,Amblyopia,SYM0692,eye turn
DIS249,Amblyopia,SYM0688,poor depth perception
DIS249,Amblyopia,SYM0693,difficulty reading
DIS249,Amblyopia,SYM0694,eyestrain
DIS250,Keratoconus,SYM0083,blurred vision
DIS250,Keratoconus,SYM0695,multiple images
DIS250,Keratoconus,SYM0696,halos
DIS250,Keratoconus,SYM0697,streaking
DIS250,Keratoconus,SYM0698,ghost images
DIS250,Keratoconus,SYM0660,frequent prescription changes
DIS250,Keratoconus,SYM0127,light sensitivity
DIS251,Uveitis,SYM0024,eye pain
DIS251,Uveitis,SYM0104,redness
DIS251,Uveitis,SYM0083,blurred vision
DIS251,Uveitis,SYM0127,light sensitivity
DIS251,Uveitis,SYM0671,floaters
DIS251,Uveitis,SYM0699,eye pressure
DIS251,Uveitis,SYM0700,dark spots
DIS252,Blepharitis,SYM0701,eyelid redness
DIS252,Blepharitis,SYM0702,itchy eyelids
DIS252,Blepharitis,SYM0677,burning eyes
DIS252,Blepharitis,SYM0703,crusty eyelashes
DIS252,Blepharitis,SYM0424,watery eyes
DIS252,Blepharitis,SYM0158,sensitivity to light
DIS252,Blepharitis,SYM0676,swollen eyelids
DIS253,Pterygium,SYM0704,visible growth on eye
DIS253,Pterygium,SYM0104,redness
DIS253,Pterygium,SYM0705,irritation
DIS253,Pterygium,SYM0083,blurred vision
DIS253,Pterygium,SYM0284,itching
DIS253,Pterygium,SYM0706,tearing
DIS253,Pterygium,SYM0707,foreign body sensation
DIS254,Corneal Ulcer,SYM0024,eye pain
DIS254,Corneal Ulcer,SYM0104,redness
DIS254,Corneal Ulcer,SYM0530,discharge
DIS254,Corneal Ulcer,SYM0083,blurred vision
DIS254,Corneal Ulcer,SYM0127,light sensitivity
DIS254,Corneal Ulcer,SYM0706,tearing
DIS254,Corneal Ulcer,SYM0707,foreign body sensation
DIS255,Optic Neuritis,SYM0140,vision loss
DIS255,Optic Neuritis,SYM0708,pain on eye movement
DIS255,Optic Neuritis,SYM0709,colour vision changes
DIS255,Optic Neuritis,SYM0680,flashes of light
DIS255,Optic Neuritis,SYM0083,blurred vision
DIS255,Optic Neuritis,SYM0710,reduced contrast
DIS255,Optic Neuritis,SYM0007,headache
DIS256,Chalazion,SYM0711,eyelid lump
DIS256,Chalazion,SYM0712,eyelid swelling
DIS256,Chalazion,SYM0083,blurred vision
DIS256,Chalazion,SYM0706,tearing
DIS256,Chalazion,SYM0713,eyelid tenderness
DIS256,Chalazion,SYM0104,redness
DIS256,Chalazion,SYM0714,heavy eyelid
DIS257,Night Blindness,SYM0715,poor vision in low light
DIS257,Night Blindness,SYM0716,difficulty driving at night
DIS257,Night Blindness,SYM0717,delayed adaptation to dark
DIS257,Night Blindness,SYM0687,squinting
DIS257,Night Blindness,SYM0659,glare sensitivity
DIS257,Night Blindness,SYM0718,stumbling in dark
DIS257,Night Blindness,SYM0719,poor contrast
DIS258,Orbital Cellulitis,SYM0024,eye pain
DIS258,Orbital Cellulitis,SYM0720,swollen eyelid
DIS258,Orbital Cellulitis,SYM0027,fever
DIS258,Orbital Cellulitis,SYM0721,eye bulging
DIS258,Orbital Cellulitis,SYM0722,restricted eye movement
DIS258,Orbital Cellulitis,SYM0104,redness
DIS258,Orbital Cellulitis,SYM0476,vision changes
DIS259,Central Retinal Artery Occlusion,SYM0723,sudden vision loss
DIS259,Central Retinal Artery Occlusion,SYM0724,painless loss of vision
DIS259,Central Retinal Artery Occlusion,SYM0725,afferent pupillary defect
DIS259,Central Retinal Artery Occlusion,SYM0726,visual field defect
DIS259,Central Retinal Artery Occlusion,SYM0727,pale retina
DIS259,Central Retinal Artery Occlusion,SYM0728,cherry red spot
DIS259,Central Retinal Artery Occlusion,SYM0729,reduced visual acuity
DIS260,Hypertensive Retinopathy,SYM0083,blurred vision
DIS260,Hypertensive Retinopathy,SYM0007,headache
DIS260,Hypertensive Retinopathy,SYM0661,gradual vision loss
DIS260,Hypertensive Retinopathy,SYM0730,visual field defects
DIS260,Hypertensive Retinopathy,SYM0210,double vision
DIS260,Hypertensive Retinopathy,SYM0671,floaters
DIS260,Hypertensive Retinopathy,SYM0476,vision changes
DIS261,Sinusitis,SYM0731,facial pain
DIS261,Sinusitis,SYM0005,nasal congestion
DIS261,Sinusitis,SYM0007,headache
DIS261,Sinusitis,SYM0426,post-nasal drip
DIS261,Sinusitis,SYM0001,runny nose
DIS261,Sinusitis,SYM0027,fever
DIS261,Sinusitis,SYM0006,cough
DIS262,Otitis Externa,SYM0163,ear pain
DIS262,Otitis Externa,SYM0284,itching
DIS262,Otitis Externa,SYM0530,discharge
DIS262,Otitis Externa,SYM0104,redness
DIS262,Otitis Externa,SYM0101,swelling
DIS262,Otitis Externa,SYM0732,muffled hearing
DIS262,Otitis Externa,SYM0086,jaw pain
DIS263,Tonsillitis,SYM0003,sore throat
DIS263,Tonsillitis,SYM0630,swollen tonsils
DIS263,Tonsillitis,SYM0027,fever
DIS263,Tonsillitis,SYM0631,bad breath
DIS263,Tonsillitis,SYM0181,difficulty swallowing
DIS263,Tonsillitis,SYM0007,headache
DIS263,Tonsillitis,SYM0163,ear pain
DIS264,Adenoid Hypertrophy,SYM0733,nasal obstruction
DIS264,Adenoid Hypertrophy,SYM0734,mouth breathing
DIS264,Adenoid Hypertrophy,SYM0063,snoring
DIS264,Adenoid Hypertrophy,SYM0735,sleep apnoea
DIS264,Adenoid Hypertrophy,SYM0736,nasal voice
DIS264,Adenoid Hypertrophy,SYM0737,frequent ear infections
DIS264,Adenoid Hypertrophy,SYM0460,facial changes
DIS265,Hearing Loss,SYM0738,muffled sounds
DIS265,Hearing Loss,SYM0739,asking repetition
DIS265,Hearing Loss,SYM0740,turning up volume
DIS265,Hearing Loss,SYM0741,difficulty hearing consonants
DIS265,Hearing Loss,SYM0742,withdrawal from conversation
DIS265,Hearing Loss,SYM0743,tinnitus
DIS265,Hearing Loss,SYM0058,balance problems
DIS266,Tinnitus,SYM0744,ringing in ears
DIS266,Tinnitus,SYM0745,buzzing
DIS266,Tinnitus,SYM0746,hissing
DIS266,Tinnitus,SYM0747,clicking
DIS266,Tinnitus,SYM0748,roaring
DIS266,Tinnitus,SYM0411,difficulty concentrating
DIS266,Tinnitus,SYM0202,sleep disturbance
DIS267,Vertigo,SYM0749,spinning sensation
DIS267,Vertigo,SYM0035,dizziness
DIS267,Vertigo,SYM0021,nausea
DIS267,Vertigo,SYM0030,vomiting
DIS267,Vertigo,SYM0058,balance problems
DIS267,Vertigo,SYM0259,hearing loss
DIS267,Vertigo,SYM0020,sweating
DIS268,Epistaxis,SYM0750,nose bleeding
DIS268,Epistaxis,SYM0751,anterior bleed
DIS268,Epistaxis,SYM0752,posterior bleed
DIS268,Epistaxis,SYM0753,blood in throat
DIS268,Epistaxis,SYM0754,swallowing blood
DIS268,Epistaxis,SYM0005,nasal congestion
DIS268,Epistaxis,SYM0755,history of hypertension
DIS269,Laryngitis,SYM0611,hoarse voice
DIS269,Laryngitis,SYM0003,sore throat
DIS269,Laryngitis,SYM0756,dry throat
DIS269,Laryngitis,SYM0006,cough
DIS269,Laryngitis,SYM0027,fever
DIS269,Laryngitis,SYM0077,swollen lymph nodes
DIS269,Laryngitis,SYM0757,difficulty speaking
DIS270,Otosclerosis,SYM0758,progressive hearing loss
DIS270,Otosclerosis,SYM0743,tinnitus
DIS270,Otosclerosis,SYM0035,dizziness
DIS270,Otosclerosis,SYM0759,soft spoken voice
DIS270,Otosclerosis,SYM0760,paracusis
DIS270,Otosclerosis,SYM0761,low frequency hearing loss
DIS270,Otosclerosis,SYM0762,family history
DIS271,Nasal Polyps,SYM0005,nasal congestion
DIS271,Nasal Polyps,SYM0001,runny nose
DIS271,Nasal Polyps,SYM0431,loss of smell
DIS271,Nasal Polyps,SYM0731,facial pain
DIS271,Nasal Polyps,SYM0063,snoring
DIS271,Nasal Polyps,SYM0060,frequent infections
DIS271,Nasal Polyps,SYM0007,headache
DIS272,Epiglottitis,SYM0763,severe sore throat
DIS272,Epiglottitis,SYM0027,fever
DIS272,Epiglottitis,SYM0161,drooling
DIS272,Epiglottitis,SYM0181,difficulty swallowing
DIS272,Epiglottitis,SYM0764,muffled voice
DIS272,Epiglottitis,SYM0612,stridor
DIS272,Epiglottitis,SYM0613,difficulty breathing
DIS273,Vocal Cord Nodules,SYM0125,hoarseness
DIS273,Vocal Cord Nodules,SYM0765,voice fatigue
DIS273,Vocal Cord Nodules,SYM0766,breathy voice
DIS273,Vocal Cord Nodules,SYM0767,loss of range
DIS273,Vocal Cord Nodules,SYM0768,throat clearing
DIS273,Vocal Cord Nodules,SYM0003,sore throat
DIS273,Vocal Cord Nodules,SYM0769,pain when speaking
DIS274,Cholesteatoma,SYM0770,ear discharge
DIS274,Cholesteatoma,SYM0259,hearing loss
DIS274,Cholesteatoma,SYM0163,ear pain
DIS274,Cholesteatoma,SYM0035,dizziness
DIS274,Cholesteatoma,SYM0175,facial weakness
DIS274,Cholesteatoma,SYM0007,headache
DIS274,Cholesteatoma,SYM0743,tinnitus
DIS275,Acoustic Neuroma,SYM0259,hearing loss
DIS275,Acoustic Neuroma,SYM0743,tinnitus
DIS275,Acoustic Neuroma,SYM0058,balance problems
DIS275,Acoustic Neuroma,SYM0771,facial numbness
DIS275,Acoustic Neuroma,SYM0035,dizziness
DIS275,Acoustic Neuroma,SYM0181,difficulty swallowing
DIS275,Acoustic Neuroma,SYM0007,headache
DIS276,Deviated Nasal Septum,SYM0733,nasal obstruction
DIS276,Deviated Nasal Septum,SYM0731,facial pain
DIS276,Deviated Nasal Septum,SYM0084,nosebleeds
DIS276,Deviated Nasal Septum,SYM0772,noisy breathing
DIS276,Deviated Nasal Septum,SYM0007,headache
DIS276,Deviated Nasal Septum,SYM0063,snoring
DIS276,Deviated Nasal Septum,SYM0613,difficulty breathing
DIS277,Pharyngitis,SYM0003,sore throat
DIS277,Pharyngitis,SYM0773,swallowing pain
DIS277,Pharyngitis,SYM0027,fever
DIS277,Pharyngitis,SYM0001,runny nose
DIS277,Pharyngitis,SYM0006,cough
DIS277,Pharyngitis,SYM0125,hoarseness
DIS277,Pharyngitis,SYM0007,headache
DIS278,Mastoiditis,SYM0163,ear pain
DIS278,Mastoiditis,SYM0774,swelling behind ear
DIS278,Mastoiditis,SYM0104,redness
DIS278,Mastoiditis,SYM0027,fever
DIS278,Mastoiditis,SYM0259,hearing loss
DIS278,Mastoiditis,SYM0007,headache
DIS278,Mastoiditis,SYM0530,discharge
DIS279,Meniere's Disease,SYM0775,vertigo attacks
DIS279,Meniere's Disease,SYM0259,hearing loss
DIS279,Meniere's Disease,SYM0743,tinnitus
DIS279,Meniere's Disease,SYM0776,ear fullness
DIS279,Meniere's Disease,SYM0021,nausea
DIS279,Meniere's Disease,SYM0030,vomiting
DIS279,Meniere's Disease,SYM0777,unsteadiness
DIS280,Foreign Body Ear,SYM0163,ear pain
DIS280,Foreign Body Ear,SYM0259,hearing loss
DIS280,Foreign Body Ear,SYM0284,itching
DIS280,Foreign Body Ear,SYM0530,discharge
DIS280,Foreign Body Ear,SYM0743,tinnitus
DIS280,Foreign Body Ear,SYM0778,feeling of fullness
DIS280,Foreign Body Ear,SYM0779,reflex cough
DIS281,Major Depressive Disorder,SYM0780,persistent sadness
DIS281,Major Depressive Disorder,SYM0781,loss of interest
DIS281,Major Depressive Disorder,SYM0602,sleep problems
DIS281,Major Depressive Disorder,SYM0010,fatigue
DIS281,Major Depressive Disorder,SYM0782,concentration difficulty
DIS281,Major Depressive Disorder,SYM0783,appetite changes
DIS281,Major Depressive Disorder,SYM0784,thoughts of death
DIS282,Generalised Anxiety Disorder,SYM0785,excessive worry
DIS282,Generalised Anxiety Disorder,SYM0635,restlessness
DIS282,Generalised Anxiety Disorder,SYM0010,fatigue
DIS282,Generalised Anxiety Disorder,SYM0782,concentration difficulty
DIS282,Generalised Anxiety Disorder,SYM0256,irritability
DIS282,Generalised Anxiety Disorder,SYM0786,muscle tension
DIS282,Generalised Anxiety Disorder,SYM0602,sleep problems
DIS283,Schizophrenia,SYM0079,hallucinations
DIS283,Schizophrenia,SYM0787,delusions
DIS283,Schizophrenia,SYM0788,disorganised speech
DIS283,Schizophrenia,SYM0789,flat affect
DIS283,Schizophrenia,SYM0790,social withdrawal
DIS283,Schizophrenia,SYM0791,cognitive impairment
DIS283,Schizophrenia,SYM0792,lack of motivation
DIS284,Bipolar Disorder,SYM0793,mood swings
DIS284,Bipolar Disorder,SYM0794,mania
DIS284,Bipolar Disorder,SYM0050,depression
DIS284,Bipolar Disorder,SYM0795,elevated mood
DIS284,Bipolar Disorder,SYM0796,decreased sleep
